,Unnamed: 0,Time,Open,High,Low,Close,Volume,status
3235,3235,2019-06-18 00:00:00,9241.3,9269.7,9165.1,9117.3,21,-1.0
3236,3236,2019-06-18 04:00:00,9201.7,9202.6,8975.6,9114.1,33,-1.0
3237,3237,2019-06-18 08:00:00,9117.7,9190.3,9043.3,8936.0,18,-1.0
3238,3238,2019-06-18 12:00:00,9114.1,9140.8,8884.8,9067.6,20,-1.0
3239,3239,2019-06-18 16:00:00,8935.9,9082.7,8876.4,9110.7,26,1.0
3240,3240,2019-06-18 20:00:00,9064.5,9113.7,8896.2,9108.9,43,1.0
3241,3241,2019-06-19 00:00:00,9110.5,9150.9,9065.3,9109.5,14,-1.0
3242,3242,2019-06-19 04:00:00,9109.2,9135.2,9076.0,9020.5,12,-1.0
3243,3243,2019-06-19 08:00:00,9109.2,9110.6,8999.9,9075.3,18,-1.0
3244,3244,2019-06-19 12:00:00,9020.2,9090.7,8995.8,9107.2,23,1.0
3245,3245,2019-06-19 16:00:00,9075.8,9121.7,9049.9,9206.4,14,1.0
3246,3246,2019-06-19 20:00:00,9104.5,9261.5,9082.2,9254.6,21,1.0
3247,3247,2019-06-20 00:00:00,9206.4,9305.1,9187.7,9174.6,14,-1.0
3248,3248,2019-06-20 04:00:00,9255.5,9272.0,9164.1,9218.3,12,-1.0
3249,3249,2019-06-20 08:00:00,9174.5,9224.7,9158.0,9309.0,15,1.0
3250,3250,2019-06-20 12:00:00,9219.3,9382.4,9216.1,9504.3,27,1.0
3251,3251,2019-06-20 16:00:00,9309.1,9540.9,9247.4,9525.3,22,1.0
3252,3252,2019-06-20 20:00:00,9503.2,9540.7,9412.7,9682.1,17,1.0
3253,3253,2019-06-21 00:00:00,9526.1,9743.6,9526.1,9669.3,21,1.0
3254,3254,2019-06-21 04:00:00,9682.2,9701.3,9601.8,9779.6,17,1.0
3255,3255,2019-06-21 08:00:00,9669.3,9799.5,9631.3,9813.1,17,1.0
3256,3256,2019-06-21 12:00:00,9779.9,9863.4,9633.9,9881.1,24,1.0
3257,3257,2019-06-21 16:00:00,9813.2,9895.8,9783.3,10591.0,84,1.0
3258,3258,2019-06-23 20:00:00,10968.6,11186.9,10493.3,10719.3,173,-1.0
3259,3259,2019-06-24 00:00:00,10591.0,10719.3,10502.6,10822.5,173,1.0
3260,3260,2019-06-24 04:00:00,10719.3,10823.9,10635.6,10810.5,132,1.0
3261,3261,2019-06-24 08:00:00,10822.3,10905.5,10714.7,10955.9,147,1.0
3262,3262,2019-06-24 12:00:00,10810.5,11036.1,10719.7,10798.9,148,-1.0
3263,3263,2019-06-24 16:00:00,10955.9,11018.3,10747.7,10991.5,138,1.0
3264,3264,2019-06-24 20:00:00,10798.9,11067.7,10793.3,11153.7,136,1.0
3265,3265,2019-06-25 00:00:00,10992.2,11155.5,10992.2,11232.1,148,1.0
3266,3266,2019-06-25 04:00:00,11153.6,11330.4,11149.9,11145.7,171,-1.0
3267,3267,2019-06-25 08:00:00,11232.1,11411.9,11011.0,11274.4,146,1.0
3268,3268,2019-06-25 12:00:00,11146.1,11379.6,11126.8,11310.1,75,1.0
3269,3269,2019-06-25 16:00:00,11274.2,11351.7,11157.8,11866.4,75,1.0
3270,3270,2019-06-25 20:00:00,11310.1,11910.6,11308.9,12382.5,134,1.0
3271,3271,2019-06-26 00:00:00,11866.4,12407.9,11723.6,12551.9,144,1.0
3272,3272,2019-06-26 04:00:00,12382.4,12880.2,12323.6,12761.1,140,1.0
3273,3273,2019-06-26 08:00:00,12551.9,12782.9,12149.9,13517.3,52,1.0
3274,3274,2019-06-26 12:00:00,12760.7,13518.2,12616.3,12680.4,157,-1.0
3275,3275,2019-06-26 16:00:00,13517.3,13797.0,11725.9,13040.1,223,-1.0
3276,3276,2019-06-26 20:00:00,12684.1,13287.5,11722.7,12786.4,230,1.0
3277,3277,2019-06-27 00:00:00,13040.6,13212.5,12334.8,11798.2,217,-1.0
3278,3278,2019-06-27 04:00:00,12786.4,12786.4,11744.8,11640.0,217,-1.0
3279,3279,2019-06-27 08:00:00,11798.2,12119.0,11270.5,10836.4,213,-1.0
3280,3280,2019-06-27 12:00:00,11640.6,11875.2,10771.4,10620.5,212,-1.0
3281,3281,2019-06-27 16:00:00,10835.9,10999.7,10249.5,11405.1,209,1.0
3282,3282,2019-06-27 20:00:00,10619.9,11406.9,10409.9,10961.1,169,1.0
3283,3283,2019-06-28 00:00:00,11405.1,11461.8,10757.1,11598.2,201,1.0
3284,3284,2019-06-28 04:00:00,10961.6,11664.9,10707.9,11581.6,193,1.0
3285,3285,2019-06-28 08:00:00,11598.2,12036.1,11510.7,11842.8,198,1.0
3286,3286,2019-06-28 12:00:00,11581.7,11929.5,11470.2,12159.5,169,1.0
3287,3287,2019-06-28 16:00:00,11842.8,12341.8,11684.4,10955.1,147,-1.0
3288,3288,2019-06-30 20:00:00,11331.4,11359.7,10568.0,11016.0,160,-1.0
3289,3289,2019-07-01 00:00:00,10955.1,11141.3,10739.6,11035.7,105,1.0
3290,3290,2019-07-01 04:00:00,11016.0,11063.1,10733.7,10550.2,135,-1.0
3291,3291,2019-07-01 08:00:00,11035.7,11058.7,10431.0,10224.1,130,-1.0
3292,3292,2019-07-01 12:00:00,10548.5,10619.1,9935.4,10426.0,353,-1.0
3293,3293,2019-07-01 16:00:00,10224.2,10500.0,9933.0,10273.3,398,1.0
3294,3294,2019-07-01 20:00:00,10426.2,10602.9,10273.3,9839.0,199,-1.0
3295,3295,2019-07-02 00:00:00,10273.2,10326.5,9728.0,10131.8,122,-1.0
3296,3296,2019-07-02 04:00:00,9839.0,10205.0,9657.0,9944.6,156,1.0
3297,3297,2019-07-02 08:00:00,10131.8,10246.2,9600.8,10432.4,240,1.0
3298,3298,2019-07-02 12:00:00,9944.5,10567.9,9792.4,10651.2,251,1.0
3299,3299,2019-07-02 16:00:00,10433.0,10865.0,10432.3,11199.1,204,1.0
3300,3300,2019-07-02 20:00:00,10651.2,11226.4,10539.3,11220.9,173,1.0
3301,3301,2019-07-03 00:00:00,11199.1,11384.7,11069.3,11000.6,169,-1.0
3302,3302,2019-07-03 04:00:00,11220.9,11512.8,10999.9,11336.9,196,1.0
3303,3303,2019-07-03 08:00:00,11000.5,11354.6,10890.9,11140.5,238,1.0
3304,3304,2019-07-03 12:00:00,11337.1,11444.1,11107.9,11322.8,215,-1.0
3305,3305,2019-07-03 16:00:00,11140.5,11379.9,10979.0,11791.5,185,1.0
3306,3306,2019-07-03 20:00:00,11322.4,11995.5,11257.5,11614.1,152,1.0
3307,3307,2019-07-04 00:00:00,11791.6,11914.1,11598.4,11726.9,139,-1.0
3308,3308,2019-07-04 04:00:00,11614.1,11792.8,11564.3,11736.4,165,1.0
3309,3309,2019-07-04 08:00:00,11726.9,11786.2,11471.0,11736.8,162,1.0
3310,3310,2019-07-04 12:00:00,11736.4,11866.7,11617.2,11665.1,130,-1.0
3311,3311,2019-07-04 16:00:00,11736.3,11846.3,11500.9,11109.7,127,-1.0
3312,3312,2019-07-04 20:00:00,11665.1,11684.5,10917.5,11107.6,155,-1.0
3313,3313,2019-07-05 00:00:00,11108.6,11210.7,10961.0,10837.8,131,-1.0
3314,3314,2019-07-05 04:00:00,11108.3,11144.7,10721.1,11140.9,118,1.0
3315,3315,2019-07-05 08:00:00,10837.7,11287.4,10828.8,11107.4,133,1.0
3316,3316,2019-07-05 12:00:00,11140.9,11382.0,11087.7,10977.1,103,-1.0
3317,3317,2019-07-05 16:00:00,11107.5,11296.1,10766.0,11368.4,147,1.0
3318,3318,2019-07-07 20:00:00,11451.6,11521.7,11287.3,11425.7,87,-1.0
3319,3319,2019-07-08 00:00:00,11368.3,11439.8,11275.9,11716.2,156,1.0
3320,3320,2019-07-08 04:00:00,11425.7,11716.2,11343.3,11836.4,99,1.0
3321,3321,2019-07-08 08:00:00,11716.2,11942.6,11715.5,11820.8,158,1.0
3322,3322,2019-07-08 12:00:00,11836.4,11875.7,11750.6,12151.7,139,1.0
3323,3323,2019-07-08 16:00:00,11821.1,12239.9,11799.0,12210.6,158,1.0
3324,3324,2019-07-08 20:00:00,12151.3,12335.5,12147.6,12665.9,148,1.0
3325,3325,2019-07-09 00:00:00,12210.8,12725.4,12208.5,12524.0,163,1.0
3326,3326,2019-07-09 04:00:00,12665.9,12768.7,12359.1,12334.3,155,-1.0
3327,3327,2019-07-09 08:00:00,12524.0,12634.2,12072.9,12501.3,206,-1.0
3328,3328,2019-07-09 12:00:00,12334.3,12542.4,12149.2,12347.4,158,1.0
3329,3329,2019-07-09 16:00:00,12499.9,12596.0,12231.3,12818.7,159,1.0
3330,3330,2019-07-09 20:00:00,12347.4,12841.6,12334.2,12973.8,180,1.0
3331,3331,2019-07-10 00:00:00,12818.5,13094.8,12788.6,12891.8,165,1.0
3332,3332,2019-07-10 04:00:00,12973.8,13017.1,12741.5,13002.3,132,1.0
3333,3333,2019-07-10 08:00:00,12892.3,13098.1,12858.1,12242.2,148,-1.0
3334,3334,2019-07-10 12:00:00,13002.3,13132.0,12081.5,11724.9,179,-1.0
3335,3335,2019-07-10 16:00:00,12245.1,12267.5,11582.9,11858.0,163,-1.0
3336,3336,2019-07-10 20:00:00,11724.9,12136.8,11503.7,11332.4,162,-1.0
3337,3337,2019-07-11 00:00:00,11858.0,12017.0,11124.4,11382.0,162,-1.0
3338,3338,2019-07-11 04:00:00,11333.1,11572.4,11202.8,11534.6,196,1.0
3339,3339,2019-07-11 08:00:00,11382.2,11686.3,11265.8,11654.1,171,1.0
3340,3340,2019-07-11 12:00:00,11534.6,11773.6,11378.5,11093.9,169,-1.0
3341,3341,2019-07-11 16:00:00,11654.1,11736.0,10929.1,11411.1,182,-1.0
3342,3342,2019-07-11 20:00:00,11093.9,11459.2,11014.8,11261.2,175,1.0
3343,3343,2019-07-12 00:00:00,11411.1,11471.2,11034.0,11562.0,142,1.0
3344,3344,2019-07-12 04:00:00,11261.2,11673.9,11181.7,11620.1,115,1.0
3345,3345,2019-07-12 08:00:00,11561.8,11734.3,11526.5,11494.4,90,-1.0
3346,3346,2019-07-12 12:00:00,11620.2,11702.2,11399.2,11852.6,124,1.0
3347,3347,2019-07-12 16:00:00,11494.5,11861.7,11481.6,9957.8,105,-1.0
3348,3348,2019-07-14 20:00:00,10585.1,10644.9,9842.5,10100.5,144,-1.0
3349,3349,2019-07-15 00:00:00,9957.4,10235.7,9806.3,10139.3,139,1.0
3350,3350,2019-07-15 04:00:00,10100.5,10296.5,10005.1,10046.2,150,-1.0
3351,3351,2019-07-15 08:00:00,10139.3,10335.5,10037.5,10588.6,161,1.0
3352,3352,2019-07-15 12:00:00,10046.2,10611.7,10013.1,10766.4,184,1.0
3353,3353,2019-07-15 16:00:00,10588.6,10894.4,10310.7,10861.1,214,1.0
3354,3354,2019-07-15 20:00:00,10766.6,11018.9,10688.7,10715.2,192,-1.0
3355,3355,2019-07-16 00:00:00,10861.2,10979.3,10586.1,10773.6,200,-1.0
3356,3356,2019-07-16 04:00:00,10715.3,10816.0,10471.5,10456.1,198,-1.0
3357,3357,2019-07-16 08:00:00,10773.6,10816.9,10389.2,9847.3,223,-1.0
3358,3358,2019-07-16 12:00:00,10456.2,10516.9,9798.6,9540.5,172,-1.0
3359,3359,2019-07-16 16:00:00,9848.2,9855.5,9425.6,9447.3,171,-1.0
3360,3360,2019-07-16 20:00:00,9540.6,9619.2,9310.7,9403.4,157,-1.0
3361,3361,2019-07-17 00:00:00,9447.3,9492.4,9189.3,9466.1,158,1.0
3362,3362,2019-07-17 04:00:00,9403.4,9562.1,9394.4,9415.8,118,1.0
3363,3363,2019-07-17 08:00:00,9466.2,9491.2,9024.3,9658.5,166,1.0
3364,3364,2019-07-17 12:00:00,9415.7,9812.0,9362.7,9633.1,193,1.0
3365,3365,2019-07-17 16:00:00,9658.5,9930.9,9592.8,9574.4,200,-1.0
3366,3366,2019-07-17 20:00:00,9631.9,9912.3,9530.5,9861.9,220,1.0
3367,3367,2019-07-18 00:00:00,9574.4,9861.9,9572.8,9670.8,161,1.0
3368,3368,2019-07-18 04:00:00,9862.0,9968.5,9650.0,9342.3,179,-1.0
3369,3369,2019-07-18 08:00:00,9671.1,9833.4,9284.7,10457.0,156,1.0
3370,3370,2019-07-18 12:00:00,9342.3,10614.7,9236.8,10561.2,253,1.0
3371,3371,2019-07-18 16:00:00,10457.0,10689.8,10401.0,10625.1,181,1.0
3372,3372,2019-07-18 20:00:00,10561.2,10736.7,10472.7,10421.8,189,-1.0
3373,3373,2019-07-19 00:00:00,10625.1,10668.8,10406.0,10318.4,175,-1.0
3374,3374,2019-07-19 04:00:00,10421.8,10714.8,10186.8,10453.6,160,1.0
3375,3375,2019-07-19 08:00:00,10318.4,10604.5,10177.8,10323.5,189,1.0
3376,3376,2019-07-19 12:00:00,10453.7,10455.6,10068.7,10471.9,162,1.0
3377,3377,2019-07-19 16:00:00,10323.4,10485.5,10295.1,10542.9,134,1.0
3378,3378,2019-07-21 20:00:00,10450.7,10626.9,10444.5,10510.5,104,1.0
3379,3379,2019-07-22 00:00:00,10542.9,10587.1,10472.3,10499.3,81,-1.0
3380,3380,2019-07-22 04:00:00,10510.5,10593.7,10462.6,10474.0,87,-1.0
3381,3381,2019-07-22 08:00:00,10499.3,10550.8,10351.9,10165.6,113,-1.0
3382,3382,2019-07-22 12:00:00,10473.9,10490.0,10092.9,10268.6,117,-1.0
3383,3383,2019-07-22 16:00:00,10165.5,10346.9,10010.7,10190.3,168,1.0
3384,3384,2019-07-22 20:00:00,10268.6,10326.3,10136.9,10152.3,137,-1.0
3385,3385,2019-07-23 00:00:00,10190.3,10235.4,10127.9,9882.2,79,-1.0
3386,3386,2019-07-23 04:00:00,10152.3,10172.1,9846.3,9923.4,158,-1.0
3387,3387,2019-07-23 08:00:00,9882.3,9980.8,9810.8,9929.5,104,1.0
3388,3388,2019-07-23 12:00:00,9923.4,10008.0,9813.5,10090.8,110,1.0
3389,3389,2019-07-23 16:00:00,9929.5,10159.1,9906.0,9620.2,111,-1.0
3390,3390,2019-07-23 20:00:00,10086.1,10087.6,9558.1,9580.1,128,-1.0
3391,3391,2019-07-24 00:00:00,9620.2,9656.6,9520.2,9684.0,81,1.0
3392,3392,2019-07-24 04:00:00,9580.1,9721.6,9559.6,9683.5,93,1.0
3393,3393,2019-07-24 08:00:00,9683.8,9712.4,9555.6,9510.4,84,-1.0
3394,3394,2019-07-24 12:00:00,9683.2,9855.4,9459.3,9616.8,97,-1.0
3395,3395,2019-07-24 16:00:00,9510.4,9664.4,9492.6,10061.4,71,1.0
3396,3396,2019-07-24 20:00:00,9611.0,10101.5,9605.6,10011.8,117,1.0
3397,3397,2019-07-25 00:00:00,10061.5,10125.4,9994.9,10042.2,80,-1.0
3398,3398,2019-07-25 04:00:00,10011.8,10058.0,9992.2,10095.2,55,1.0
3399,3399,2019-07-25 08:00:00,10042.2,10114.3,10008.1,9925.5,64,-1.0
3400,3400,2019-07-25 12:00:00,10095.2,10095.5,9884.4,9816.2,91,-1.0
3401,3401,2019-07-25 16:00:00,9925.6,9956.7,9757.6,9664.1,69,-1.0
3402,3402,2019-07-25 20:00:00,9814.8,9889.6,9605.4,9679.3,65,-1.0
3403,3403,2019-07-26 00:00:00,9664.3,9701.2,9602.5,9735.7,67,1.0
3404,3404,2019-07-26 04:00:00,9679.3,9741.3,9615.2,9731.0,33,1.0
3405,3405,2019-07-26 08:00:00,9735.7,9801.8,9699.5,9752.3,52,1.0
3406,3406,2019-07-26 12:00:00,9731.0,9836.4,9660.3,9774.9,80,1.0
3407,3407,2019-07-26 16:00:00,9752.0,9832.4,9700.7,9465.8,59,-1.0
3408,3408,2019-07-28 20:00:00,9450.3,9546.2,9062.6,9588.8,100,1.0
3409,3409,2019-07-29 00:00:00,9466.2,9658.2,9465.3,9497.0,75,1.0
3410,3410,2019-07-29 04:00:00,9588.8,9595.7,9479.2,9456.6,53,-1.0
3411,3411,2019-07-29 08:00:00,9497.2,9507.4,9327.3,9482.2,99,-1.0
3412,3412,2019-07-29 12:00:00,9456.7,9594.8,9355.5,9458.1,114,1.0
3413,3413,2019-07-29 16:00:00,9482.0,9486.0,9364.3,9459.6,92,-1.0
3414,3414,2019-07-29 20:00:00,9456.2,9475.2,9372.5,9362.4,78,-1.0
3415,3415,2019-07-30 00:00:00,9459.6,9459.6,9323.1,9418.3,82,-1.0
3416,3416,2019-07-30 04:00:00,9362.4,9463.1,9343.4,9486.8,58,1.0
3417,3417,2019-07-30 08:00:00,9418.3,9548.5,9404.8,9638.6,78,1.0
3418,3418,2019-07-30 12:00:00,9486.8,9705.6,9476.9,9485.3,70,-1.0
3419,3419,2019-07-30 16:00:00,9638.8,9638.8,9462.5,9653.5,101,1.0
3420,3420,2019-07-30 20:00:00,9485.3,9658.3,9464.4,9628.4,95,1.0
3421,3421,2019-07-31 00:00:00,9653.5,9672.7,9589.0,9704.2,52,1.0
3422,3422,2019-07-31 04:00:00,9628.2,9758.9,9627.0,9777.5,56,1.0
3423,3423,2019-07-31 08:00:00,9704.6,9837.4,9677.9,9929.7,72,1.0
3424,3424,2019-07-31 12:00:00,9777.4,10072.4,9776.1,9968.2,118,1.0
3425,3425,2019-07-31 16:00:00,9929.7,10014.0,9900.2,9993.4,94,1.0
3426,3426,2019-07-31 20:00:00,9968.2,10104.1,9930.6,9930.3,60,-1.0
3427,3427,2019-08-01 00:00:00,9993.4,10005.5,9896.9,9928.3,86,-1.0
3428,3428,2019-08-01 04:00:00,9930.5,9942.5,9829.3,9969.8,62,1.0
3429,3429,2019-08-01 08:00:00,9928.3,9982.6,9866.4,10010.5,56,1.0
3430,3430,2019-08-01 12:00:00,9969.8,10013.2,9915.7,10356.3,65,1.0
3431,3431,2019-08-01 16:00:00,10010.6,10434.5,9967.3,10334.5,105,1.0
3432,3432,2019-08-01 20:00:00,10355.2,10394.6,10280.2,10327.7,85,-1.0
3433,3433,2019-08-02 00:00:00,10334.5,10368.9,10293.9,10457.3,51,1.0
3434,3434,2019-08-02 04:00:00,10327.6,10521.5,10313.7,10503.4,98,1.0
3435,3435,2019-08-02 08:00:00,10457.4,10513.7,10405.4,10382.3,97,-1.0
3436,3436,2019-08-02 12:00:00,10503.8,10612.7,10339.1,10348.1,134,-1.0
3437,3437,2019-08-02 16:00:00,10382.2,10431.1,10317.1,11160.0,74,1.0
3438,3438,2019-08-04 20:00:00,10897.6,11177.7,10748.0,11520.7,109,1.0
3439,3439,2019-08-05 00:00:00,11160.0,11597.8,11144.5,11715.0,205,1.0
3440,3440,2019-08-05 04:00:00,11521.0,11799.5,11479.4,11744.8,169,1.0
3441,3441,2019-08-05 08:00:00,11715.0,11784.5,11570.0,11828.3,147,1.0
3442,3442,2019-08-05 12:00:00,11744.8,11870.2,11621.6,11669.9,171,-1.0
3443,3443,2019-08-05 16:00:00,11828.3,11891.1,11643.9,11696.2,84,-1.0
3444,3444,2019-08-05 20:00:00,11670.0,11775.0,11613.2,11612.5,34,-1.0
3445,3445,2019-08-06 00:00:00,11696.2,11718.4,11517.7,12157.8,60,1.0
3446,3446,2019-08-06 04:00:00,11612.5,12234.8,11609.7,11614.8,111,1.0
3447,3447,2019-08-06 08:00:00,12158.0,12260.6,11500.4,11715.7,131,-1.0
3448,3448,2019-08-06 12:00:00,11614.7,11737.6,11573.4,11589.3,111,-1.0
3449,3449,2019-08-06 16:00:00,11715.8,11774.4,11547.6,11407.9,106,-1.0
3450,3450,2019-08-06 20:00:00,11589.1,11597.3,11152.9,11621.2,130,1.0
3451,3451,2019-08-07 00:00:00,11407.9,11640.6,11388.2,11496.6,111,1.0
3452,3452,2019-08-07 04:00:00,11622.1,11646.3,11396.6,11713.0,127,1.0
3453,3453,2019-08-07 08:00:00,11496.2,11715.1,11442.4,11586.4,95,1.0
3454,3454,2019-08-07 12:00:00,11713.1,12087.4,11404.6,11807.3,165,1.0
3455,3455,2019-08-07 16:00:00,11586.5,11896.3,11555.2,11908.1,149,1.0
3456,3456,2019-08-07 20:00:00,11807.4,12012.6,11786.6,11885.3,186,1.0
3457,3457,2019-08-08 00:00:00,11908.0,11947.4,11794.6,11841.1,107,-1.0
3458,3458,2019-08-08 04:00:00,11885.4,11922.0,11697.9,11787.4,143,-1.0
3459,3459,2019-08-08 08:00:00,11841.2,11880.8,11708.2,11649.0,125,-1.0
3460,3460,2019-08-08 12:00:00,11787.1,11791.1,11569.0,11539.8,86,-1.0
3461,3461,2019-08-08 16:00:00,11648.6,11672.8,11419.5,11900.7,123,1.0
3462,3462,2019-08-08 20:00:00,11539.8,11995.5,11531.8,11825.1,58,1.0
3463,3463,2019-08-09 00:00:00,11901.1,11902.7,11788.9,11758.7,58,-1.0
3464,3464,2019-08-09 04:00:00,11825.1,11904.5,11725.0,11689.5,68,-1.0
3465,3465,2019-08-09 08:00:00,11758.8,11773.0,11600.5,11705.2,82,-1.0
3466,3466,2019-08-09 12:00:00,11689.6,11807.3,11611.0,11805.7,92,1.0
3467,3467,2019-08-09 16:00:00,11705.5,11827.1,11666.7,11408.5,98,-1.0
3468,3468,2019-08-11 20:00:00,11354.6,11524.4,11353.8,11357.9,58,1.0
3469,3469,2019-08-12 00:00:00,11408.6,11460.4,11340.0,11296.4,61,-1.0
3470,3470,2019-08-12 04:00:00,11357.6,11376.6,11240.9,11327.0,63,-1.0
3471,3471,2019-08-12 08:00:00,11296.4,11347.5,11175.9,11332.8,52,1.0
3472,3472,2019-08-12 12:00:00,11326.9,11362.4,11271.5,11359.7,32,1.0
3473,3473,2019-08-12 16:00:00,11332.8,11396.5,11314.9,11353.2,47,1.0
3474,3474,2019-08-12 20:00:00,11359.7,11370.1,11299.3,11282.2,49,-1.0
3475,3475,2019-08-13 00:00:00,11353.2,11383.9,11271.2,11265.8,61,-1.0
3476,3476,2019-08-13 04:00:00,11282.2,11312.2,11228.0,11151.2,62,-1.0
3477,3477,2019-08-13 08:00:00,11265.8,11266.3,11114.9,10746.6,42,-1.0
3478,3478,2019-08-13 12:00:00,11151.2,11166.2,10746.6,10821.1,78,-1.0
3479,3479,2019-08-13 16:00:00,10746.6,10878.4,10692.2,10679.3,61,-1.0
3480,3480,2019-08-13 20:00:00,10821.1,10833.7,10678.0,10468.4,53,-1.0
3481,3481,2019-08-14 00:00:00,10679.3,10716.0,10428.2,10361.0,47,-1.0
3482,3482,2019-08-14 04:00:00,10468.4,10556.7,10334.7,10531.0,41,1.0
3483,3483,2019-08-14 08:00:00,10360.9,10587.5,10303.6,10256.7,89,-1.0
3484,3484,2019-08-14 12:00:00,10531.0,10568.0,10244.1,10106.3,87,-1.0
3485,3485,2019-08-14 16:00:00,10256.8,10262.6,9978.7,10034.4,117,-1.0
3486,3486,2019-08-14 20:00:00,10106.0,10189.5,9847.2,9664.6,80,-1.0
3487,3487,2019-08-15 00:00:00,10034.7,10037.1,9567.8,9762.1,81,-1.0
3488,3488,2019-08-15 04:00:00,9664.6,9890.2,9427.2,9925.8,106,1.0
3489,3489,2019-08-15 08:00:00,9762.1,10133.7,9735.3,9994.8,83,1.0
3490,3490,2019-08-15 12:00:00,9926.0,10095.9,9837.2,10314.3,97,1.0
3491,3491,2019-08-15 16:00:00,9994.8,10335.9,9915.2,10240.2,108,1.0
3492,3492,2019-08-15 20:00:00,10314.4,10385.2,10189.7,10039.9,80,-1.0
3493,3493,2019-08-16 00:00:00,10239.1,10350.7,10034.9,10000.9,90,-1.0
3494,3494,2019-08-16 04:00:00,10040.0,10078.2,9693.4,10144.4,130,1.0
3495,3495,2019-08-16 08:00:00,10000.9,10161.9,9745.2,10357.4,130,1.0
3496,3496,2019-08-16 12:00:00,10144.7,10415.4,9988.9,10337.4,127,1.0
3497,3497,2019-08-16 16:00:00,10357.3,10482.3,10312.9,10272.4,112,-1.0
3498,3498,2019-08-18 20:00:00,10295.1,10382.3,10216.1,10317.0,70,1.0
3499,3499,2019-08-19 00:00:00,10272.6,10383.1,10241.1,10638.1,57,1.0
3500,3500,2019-08-19 04:00:00,10317.0,10691.4,10290.2,10642.5,106,1.0
3501,3501,2019-08-19 08:00:00,10638.2,10734.4,10587.1,10623.0,69,-1.0
3502,3502,2019-08-19 12:00:00,10642.4,10705.5,10607.1,10621.0,73,-1.0
3503,3503,2019-08-19 16:00:00,10623.0,10773.8,10579.4,10840.1,80,1.0
3504,3504,2019-08-19 20:00:00,10620.9,10894.4,10620.1,10760.4,79,1.0
3505,3505,2019-08-20 00:00:00,10840.2,10869.7,10725.2,10641.1,67,-1.0
3506,3506,2019-08-20 04:00:00,10760.3,10772.4,10611.0,10583.6,61,-1.0
3507,3507,2019-08-20 08:00:00,10641.1,10662.0,10508.5,10685.1,65,1.0
3508,3508,2019-08-20 12:00:00,10583.8,10726.7,10509.6,10649.7,99,1.0
3509,3509,2019-08-20 16:00:00,10685.1,10717.6,10594.1,10640.6,86,-1.0
3510,3510,2019-08-20 20:00:00,10649.6,10784.8,10617.6,10117.4,93,-1.0
3511,3511,2019-08-21 00:00:00,10640.6,10655.1,10085.9,10097.8,108,-1.0
3512,3512,2019-08-21 04:00:00,10117.4,10208.3,10028.6,9891.0,91,-1.0
3513,3513,2019-08-21 08:00:00,10097.7,10167.8,9832.7,10062.2,91,-1.0
3514,3514,2019-08-21 12:00:00,9890.9,10077.8,9809.5,10094.1,94,1.0
3515,3515,2019-08-21 16:00:00,10062.2,10119.3,9991.6,10014.8,78,-1.0
3516,3516,2019-08-21 20:00:00,10094.1,10118.0,9929.0,9904.6,95,-1.0
3517,3517,2019-08-22 00:00:00,10014.8,10020.9,9704.0,9863.6,107,-1.0
3518,3518,2019-08-22 04:00:00,9904.6,9978.1,9826.4,9987.9,104,1.0
3519,3519,2019-08-22 08:00:00,9863.5,10007.1,9835.9,10061.1,103,1.0
3520,3520,2019-08-22 12:00:00,9988.0,10119.8,9987.9,10122.1,121,1.0
3521,3521,2019-08-22 16:00:00,10061.1,10176.7,10051.0,10065.8,128,1.0
3522,3522,2019-08-22 20:00:00,10122.1,10141.2,9992.9,10120.2,124,-1.0
3523,3523,2019-08-23 00:00:00,10065.8,10153.6,10011.4,10113.5,102,1.0
3524,3524,2019-08-23 04:00:00,10120.2,10195.3,10057.9,10159.9,74,1.0
3525,3525,2019-08-23 08:00:00,10113.5,10164.1,10021.4,10353.5,83,1.0
3526,3526,2019-08-23 12:00:00,10159.9,10399.3,10123.4,10304.1,112,1.0
3527,3527,2019-08-23 16:00:00,10353.5,10413.1,10257.0,10454.6,95,1.0
3528,3528,2019-08-25 20:00:00,9934.4,10603.3,9849.8,10283.9,99,1.0
3529,3529,2019-08-26 00:00:00,10454.6,10501.7,10162.6,10277.6,125,-1.0
3530,3530,2019-08-26 04:00:00,10283.9,10351.6,10210.2,10304.1,107,1.0
3531,3531,2019-08-26 08:00:00,10277.6,10365.1,10261.5,10272.2,84,-1.0
3532,3532,2019-08-26 12:00:00,10304.1,10327.7,10198.4,10205.5,94,-1.0
3533,3533,2019-08-26 16:00:00,10272.3,10276.3,10126.0,10277.3,84,1.0
3534,3534,2019-08-26 20:00:00,10205.1,10336.4,10134.4,10097.6,53,-1.0
3535,3535,2019-08-27 00:00:00,10277.3,10300.6,10045.7,10129.7,64,-1.0
3536,3536,2019-08-27 04:00:00,10097.7,10182.1,10057.5,10054.6,45,-1.0
3537,3537,2019-08-27 08:00:00,10129.7,10130.3,9970.1,10121.0,56,-1.0
3538,3538,2019-08-27 12:00:00,10054.7,10169.4,10040.2,10084.6,54,1.0
3539,3539,2019-08-27 16:00:00,10120.6,10154.2,10067.6,10080.9,53,-1.0
3540,3540,2019-08-27 20:00:00,10084.4,10141.3,10048.2,10013.7,69,-1.0
3541,3541,2019-08-28 00:00:00,10080.5,10090.5,10005.9,10061.9,56,-1.0
