,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Open,High,Low,Close,Volume
819,819,4970,4970,2020-07-28 20:00:00,10932,11013,10829,10832,8
820,820,6421,6421,2021-06-23 20:00:00,33012,33816,32949,33158,8
821,821,7925,7925,2022-05-31 04:00:00,31610,31710,31359,31654,8
822,822,6538,6538,2021-07-20 16:00:00,29626,29948,29574,29812,8
823,823,3739,3739,2019-10-14 00:00:00,8219,8258,8218,8227,51
824,824,5064,5064,2020-08-19 12:00:00,11808,11865,11609,11697,8
825,825,6639,6639,2021-08-12 04:00:00,45549,45589,44820,45201,8
826,826,6169,6169,2021-04-28 04:00:00,54844,54966,53856,54091,8
827,827,2252,2252,2018-11-01 12:00:00,6245,6248,6242,6246,8
828,828,316,316,2017-08-07 00:00:00,3211,3243,3190,3221,295
829,829,528,528,2017-09-28 04:00:00,4245,4275,4212,4262,548
830,830,841,841,2017-12-08 16:00:00,14966,15399,14827,15015,63
831,831,2520,2520,2019-01-03 12:00:00,3790,3792,3702,3711,8
832,832,1253,1253,2018-03-14 00:00:00,9275,9280,9047,9061,102
833,833,1361,1361,2018-04-09 00:00:00,6988,7087,6988,7066,230
834,834,4880,4880,2020-07-07 20:00:00,9199,9212,9175,9188,51
835,835,4277,4277,2020-02-18 08:00:00,9707,9708,9602,9620,109
836,836,6851,6851,2021-09-29 08:00:00,42313,42534,41811,41989,8
837,837,3527,3527,2019-08-23 16:00:00,10353,10413,10257,10304,95
838,838,7982,7982,2022-06-13 08:00:00,24088,24491,23382,23591,8
839,839,7971,7971,2022-06-09 16:00:00,30284,30381,29897,30117,8
840,840,7045,7045,2021-11-11 16:00:00,65017,65216,64557,64778,8
841,841,1220,1220,2018-03-06 16:00:00,10894,10898,10517,10594,153
842,842,2690,2690,2019-02-11 20:00:00,3537,3539,3491,3507,8
843,843,120,120,2017-06-20 08:00:00,2603,2641,2583,2639,374
844,844,6741,6741,2021-09-03 16:00:00,50451,50565,50031,50102,8
845,845,2797,2797,2019-03-07 04:00:00,3823,3825,3785,3787,29
846,846,6083,6083,2021-04-08 08:00:00,56848,57494,56315,57415,8
847,847,7564,7564,2022-03-09 16:00:00,42185,42301,41685,41774,8
848,848,2086,2086,2018-09-24 20:00:00,6571,6571,6447,6457,8
849,849,3186,3186,2019-06-05 20:00:00,7671,7778,7567,7740,20
850,850,3,3,2017-05-23 08:00:00,2170,2238,2113,2227,489
851,851,6740,6740,2021-09-03 12:00:00,50609,50977,50229,50451,8
852,852,6248,6248,2021-05-16 20:00:00,44053,46590,43870,45519,8
853,853,3392,3392,2019-07-24 04:00:00,9580,9721,9559,9684,93
854,854,5432,5432,2020-11-11 08:00:00,15391,15671,15379,15620,8
855,855,7292,7292,2022-01-06 20:00:00,43164,43192,42690,42722,8
856,856,4471,4471,2020-04-02 16:00:00,6864,7193,6599,6694,248
857,857,3276,3276,2019-06-26 20:00:00,12684,13287,11722,13040,230
858,858,227,227,2017-07-14 08:00:00,2336,2344,2271,2273,495
859,859,512,512,2017-09-25 12:00:00,3777,3960,3768,3907,44
860,860,784,784,2017-11-27 08:00:00,9722,9727,9309,9608,339
861,861,3909,3909,2019-11-21 08:00:00,7850,7882,7771,7825,92
862,862,6561,6561,2021-07-26 08:00:00,38174,38848,38008,38632,8
863,863,243,243,2017-07-19 04:00:00,2348,2394,2338,2372,415
864,864,1264,1264,2018-03-15 20:00:00,8213,8335,8011,8023,118
865,865,1448,1448,2018-04-27 12:00:00,9211,9226,9091,9208,235
866,866,5066,5066,2020-08-19 20:00:00,11660,11771,11646,11735,8
867,867,2456,2456,2018-12-18 12:00:00,3416,3512,3410,3462,8
868,868,4588,4588,2020-04-30 04:00:00,9111,9413,8971,9066,291
869,869,668,668,2017-10-31 12:00:00,6199,6414,6198,6376,353
870,870,4922,4922,2020-07-16 20:00:00,9046,9084,9044,9062,8
871,871,5132,5132,2020-09-03 20:00:00,10757,10778,9993,10296,8
872,872,1002,1002,2018-01-16 12:00:00,12052,12303,11413,11942,122
873,873,1661,1661,2018-06-18 00:00:00,6334,6376,6320,6338,185
874,874,2025,2025,2018-09-10 16:00:00,6198,6248,6184,6244,8
875,875,7319,7319,2022-01-13 04:00:00,43582,43857,43535,43854,8
876,876,1058,1058,2018-01-29 12:00:00,11057,11285,11033,11186,8
877,877,5060,5060,2020-08-18 20:00:00,11969,12037,11873,11932,8
878,878,428,428,2017-09-05 08:00:00,4341,4452,4239,4381,437
879,879,4932,4932,2020-07-20 12:00:00,9104,9124,9090,9120,8
880,880,30,30,2017-05-29 20:00:00,2307,2352,2200,2235,1199
881,881,5500,5500,2020-11-26 08:00:00,16818,17408,16661,17369,8
882,882,1406,1406,2018-04-18 12:00:00,8025,8066,7872,8047,109
883,883,5167,5167,2020-09-11 16:00:00,10285,10322,10247,10303,8
884,884,5017,5017,2020-08-07 16:00:00,11546,11574,11293,11452,6
885,885,2722,2722,2019-02-19 00:00:00,3865,3866,3783,3814,76
886,886,1902,1902,2018-08-13 04:00:00,6280,6470,6244,6410,8
887,887,7329,7329,2022-01-14 20:00:00,43066,43394,43061,43256,2
888,888,7120,7120,2021-11-29 16:00:00,57462,58866,57397,58016,8
889,889,3080,3080,2019-05-13 04:00:00,7027,7088,6935,6992,14
890,890,5313,5313,2020-10-15 04:00:00,11379,11411,11324,11329,8
891,891,3843,3843,2019-11-06 08:00:00,9357,9357,9284,9302,95
892,892,188,188,2017-07-05 20:00:00,2609,2629,2595,2614,239
893,893,4019,4019,2019-12-17 16:00:00,6675,6679,6519,6526,93
894,894,6689,6689,2021-08-24 04:00:00,49462,49823,49424,49672,8
895,895,3542,3542,2019-08-28 04:00:00,10013,10152,9989,10061,57
896,896,5101,5101,2020-08-27 16:00:00,11218,11256,11072,11207,8
897,897,4696,4696,2020-05-26 04:00:00,8850,8962,8805,8907,143
898,898,906,906,2017-12-25 00:00:00,13925,13999,13162,13828,282
899,899,4810,4810,2020-06-22 04:00:00,9350,9385,9345,9372,44
900,900,3184,3184,2019-06-05 12:00:00,7713,7738,7522,7701,20
901,901,920,920,2017-12-27 08:00:00,16116,16239,15519,15971,435
902,902,2861,2861,2019-03-21 16:00:00,3903,3918,3897,3918,14
903,903,5633,5633,2020-12-25 20:00:00,24420,24422,24182,24390,2
904,904,3657,3657,2019-09-24 08:00:00,9658,9696,9593,9617,59
905,905,4013,4013,2019-12-16 16:00:00,7029,7044,6774,6793,99
906,906,2418,2418,2018-12-10 08:00:00,3413,3457,3386,3412,8
907,907,7380,7380,2022-01-27 00:00:00,37043,37044,35497,35918,8
908,908,6817,6817,2021-09-21 20:00:00,40901,41874,39559,40955,8
909,909,1243,1243,2018-03-12 08:00:00,9500,9855,9479,9752,125
910,910,2428,2428,2018-12-12 00:00:00,3275,3293,3266,3283,8
911,911,5131,5131,2020-09-03 16:00:00,10550,10774,10550,10764,8
912,912,963,963,2018-01-08 04:00:00,15599,15887,15334,15416,146
913,913,6673,6673,2021-08-19 16:00:00,45575,46860,45378,46527,8
914,914,6334,6334,2021-06-03 20:00:00,38656,39230,38572,38633,8
915,915,3842,3842,2019-11-06 04:00:00,9280,9389,9256,9357,129
916,916,1838,1838,2018-07-27 12:00:00,7780,8164,7739,8124,296
917,917,1392,1392,2018-04-16 04:00:00,8071,8071,7933,8060,278
918,918,2267,2267,2018-11-06 00:00:00,6348,6348,6326,6335,8
919,919,4002,4002,2019-12-12 20:00:00,7188,7196,7125,7133,63
920,920,2338,2338,2018-11-21 12:00:00,4485,4489,4325,4437,8
921,921,4221,4221,2020-02-05 00:00:00,9140,9164,9094,9154,85
922,922,2637,2637,2019-01-30 08:00:00,3358,3397,3351,3382,8
923,923,7059,7059,2021-11-15 20:00:00,63849,63970,62451,62509,8
924,924,5297,5297,2020-10-12 12:00:00,11274,11577,11262,11539,8
925,925,3371,3371,2019-07-18 16:00:00,10457,10689,10401,10561,181
926,926,5994,5994,2021-03-19 00:00:00,56817,58214,56631,57838,8
927,927,1594,1594,2018-05-31 20:00:00,7474,7493,7363,7440,202
928,928,5150,5150,2020-09-08 20:00:00,9981,10181,9840,10096,8
929,929,2840,2840,2019-03-18 04:00:00,3921,3925,3883,3907,38
930,930,309,309,2017-08-03 20:00:00,2780,2801,2777,2794,300
931,931,6405,6405,2021-06-21 04:00:00,34207,34527,32281,32858,8
932,932,7511,7511,2022-02-25 04:00:00,38698,38850,38156,38395,8
933,933,1631,1631,2018-06-11 00:00:00,6654,6748,6626,6722,278
934,934,5339,5339,2020-10-21 08:00:00,12139,12435,12126,12404,8
935,935,6157,6157,2021-04-26 04:00:00,52306,53069,52098,52634,8
936,936,774,774,2017-11-23 20:00:00,8172,8181,7977,7987,286
937,937,6081,6081,2021-04-08 00:00:00,56370,57027,56176,56886,8
938,938,117,117,2017-06-19 20:00:00,2597,2624,2585,2608,135
939,939,3879,3879,2019-11-14 08:00:00,8533,8566,8517,8543,48
940,940,3901,3901,2019-11-20 00:00:00,8062,8092,8036,8042,53
941,941,7029,7029,2021-11-09 00:00:00,67590,68480,67256,68242,8
942,942,2916,2916,2019-04-03 20:00:00,5240,5288,4756,4974,76
943,943,3771,3771,2019-10-21 08:00:00,8172,8233,8145,8180,84
944,944,6119,6119,2021-04-16 04:00:00,61668,62186,61096,61218,8
945,945,4582,4582,2020-04-29 04:00:00,7795,7925,7788,7902,169
946,946,6457,6457,2021-07-01 16:00:00,33118,33611,32706,33373,8
947,947,1222,1222,2018-03-07 00:00:00,10817,10844,10637,10729,132
948,948,558,558,2017-10-05 04:00:00,4170,4170,4144,4154,199
949,949,2927,2927,2019-04-05 16:00:00,4956,5010,4924,4939,13
950,950,3347,3347,2019-07-12 16:00:00,11494,11861,11481,11852,105
951,951,5845,5845,2021-02-14 20:00:00,48922,49280,48479,48777,8
952,952,2422,2422,2018-12-11 00:00:00,3334,3357,3310,3331,8
953,953,1039,1039,2018-01-24 12:00:00,11263,11444,10892,10999,224
954,954,6481,6481,2021-07-07 12:00:00,34818,34847,34402,34536,8
955,955,2220,2220,2018-10-25 04:00:00,6334,6347,6326,6342,8
956,956,157,157,2017-06-28 16:00:00,2535,2596,2524,2592,310
957,957,5265,5265,2020-10-05 08:00:00,10658,10677,10641,10674,8
958,958,1635,1635,2018-06-11 16:00:00,6669,6726,6617,6690,224
959,959,1131,1131,2018-02-14 08:00:00,8819,9184,8711,9117,159
960,960,7848,7848,2022-05-12 20:00:00,28495,29469,27886,29429,8
961,961,72,72,2017-06-07 20:00:00,2738,2746,2609,2674,613
962,962,7065,7065,2021-11-16 20:00:00,59697,61105,59467,59702,8
963,963,3330,3330,2019-07-09 20:00:00,12347,12841,12334,12818,180
964,964,807,807,2017-12-01 04:00:00,9843,9847,9372,9787,445
965,965,7221,7221,2021-12-22 00:00:00,48611,49519,48566,49273,8
966,966,6118,6118,2021-04-16 00:00:00,63388,63485,61642,61668,8
967,967,1800,1800,2018-07-19 04:00:00,7254,7296,7243,7263,63
968,968,6389,6389,2021-06-16 16:00:00,38624,39622,38298,38479,8
969,969,6783,6783,2021-09-14 08:00:00,45911,46538,45691,46478,8
970,970,2194,2194,2018-10-18 20:00:00,6331,6348,6296,6341,8
971,971,6993,6993,2021-11-01 04:00:00,60485,62367,60267,61899,8
972,972,6874,6874,2021-10-05 00:00:00,49475,49544,49016,49115,8
973,973,3896,3896,2019-11-19 04:00:00,8083,8102,8022,8094,70
974,974,2395,2395,2018-12-04 16:00:00,3883,3883,3804,3810,8
975,975,6305,6305,2021-05-28 04:00:00,37328,37549,35633,35954,8
976,976,2342,2342,2018-11-22 04:00:00,4450,4474,4424,4461,8
977,977,7622,7622,2022-03-23 04:00:00,41901,42372,41753,42280,8
978,978,5107,5107,2020-08-28 16:00:00,11467,11475,11416,11454,6
979,979,6612,6612,2021-08-05 16:00:00,39718,41332,39655,40831,8
980,980,537,537,2017-09-29 16:00:00,4202,4207,4143,4169,238
981,981,2706,2706,2019-02-14 12:00:00,3497,3519,3497,3508,16
982,982,861,861,2017-12-13 20:00:00,16310,16887,16171,16538,324
983,983,2179,2179,2018-10-16 08:00:00,6375,6391,6366,6378,8
984,984,7258,7258,2021-12-30 00:00:00,46640,46885,46192,46673,8
985,985,448,448,2017-09-08 16:00:00,4416,4422,4139,4247,709
986,986,7090,7090,2021-11-22 20:00:00,55838,56788,55600,56563,8
987,987,1277,1277,2018-03-20 00:00:00,8469,8626,8382,8423,118
988,988,459,459,2017-09-12 12:00:00,4319,4320,4229,4263,349
989,989,682,682,2017-11-02 20:00:00,7059,7087,6975,6984,356
990,990,1437,1437,2018-04-25 16:00:00,8847,9030,8842,9000,271
991,991,3340,3340,2019-07-11 12:00:00,11534,11773,11378,11654,169
992,992,927,927,2017-12-28 12:00:00,14241,14584,13912,13992,497
993,993,5575,5575,2020-12-14 08:00:00,19202,19234,19018,19082,8
994,994,6726,6726,2021-09-01 04:00:00,47109,47447,47066,47319,8
995,995,5895,5895,2021-02-25 00:00:00,50503,50839,49579,49619,8
996,996,698,698,2017-11-07 12:00:00,7196,7210,6980,6997,543
997,997,5044,5044,2020-08-14 04:00:00,11688,11705,11605,11640,8
998,998,4571,4571,2020-04-27 08:00:00,7659,7679,7623,7649,101
999,999,3025,3025,2019-04-30 00:00:00,5092,5106,5071,5075,8
1000,1000,1341,1341,2018-04-03 16:00:00,7329,7435,7300,7328,232
1001,1001,6282,6282,2021-05-24 08:00:00,36633,38626,35909,38225,8
1002,1002,4935,4935,2020-07-21 00:00:00,9116,9138,9112,9122,8
1003,1003,7752,7752,2022-04-21 08:00:00,41969,42802,41721,42677,8
1004,1004,4562,4562,2020-04-23 20:00:00,7483,7561,7396,7440,131
1005,1005,7519,7519,2022-02-28 08:00:00,38301,38647,38150,38281,8
1006,1006,3082,3082,2019-05-13 12:00:00,7283,7911,7282,7863,33
1007,1007,1007,1007,2018-01-17 08:00:00,10892,10899,9932,10332,133
1008,1008,6782,6782,2021-09-14 04:00:00,45034,45984,45002,45910,8
1009,1009,7976,7976,2022-06-10 12:00:00,29569,29645,28790,28975,8
1010,1010,5632,5632,2020-12-25 16:00:00,24055,24494,23972,24420,8
1011,1011,6101,6101,2021-04-13 04:00:00,60510,62697,60406,62613,8
1012,1012,4591,4591,2020-04-30 16:00:00,8634,8828,8355,8770,267
1013,1013,6525,6525,2021-07-16 16:00:00,32029,32096,31778,31786,8
1014,1014,3669,3669,2019-09-26 08:00:00,8353,8407,8327,8364,47
1015,1015,3966,3966,2019-12-04 20:00:00,7135,7217,7078,7163,108
1016,1016,4929,4929,2020-07-20 00:00:00,9133,9138,9120,9123,8
1017,1017,5736,5736,2021-01-20 08:00:00,35468,35541,33979,34684,21148
1018,1018,6336,6336,2021-06-04 04:00:00,37534,37641,36255,36682,8
1019,1019,3109,3109,2019-05-20 00:00:00,7878,8083,7808,7983,23
1020,1020,6260,6260,2021-05-18 20:00:00,43239,43537,42265,42598,8
1021,1021,171,171,2017-07-03 00:00:00,2494,2503,2480,2495,336
1022,1022,13,13,2017-05-25 00:00:00,2444,2596,2441,2537,314
1023,1023,1908,1908,2018-08-14 04:00:00,5934,6003,5887,5964,8
1024,1024,5996,5996,2021-03-19 08:00:00,58293,59192,58101,58804,8
1025,1025,1992,1992,2018-09-03 04:00:00,7150,7207,7139,7183,8
1026,1026,2481,2481,2018-12-24 12:00:00,4059,4175,3962,4025,8
1027,1027,1705,1705,2018-06-27 08:00:00,6014,6071,6001,6026,189
1028,1028,7137,7137,2021-12-02 12:00:00,56514,57353,56003,56313,8
1029,1029,7834,7834,2022-05-10 12:00:00,32135,32323,30827,31171,8
1030,1030,2743,2743,2019-02-22 12:00:00,3870,3895,3860,3869,40
1031,1031,658,658,2017-10-29 20:00:00,6176,6219,6103,6119,302
1032,1032,2074,2074,2018-09-20 20:00:00,6316,6475,6301,6443,8
1033,1033,2666,2666,2019-02-06 00:00:00,3358,3361,3295,3310,8
1034,1034,3568,3568,2019-09-03 12:00:00,10527,10721,10496,10605,119
1035,1035,4928,4928,2020-07-19 20:00:00,9116,9180,9108,9133,8
1036,1036,3212,3212,2019-06-12 04:00:00,7933,7955,7893,7920,10
1037,1037,3885,3885,2019-11-15 08:00:00,8569,8712,8510,8599,92
1038,1038,7361,7361,2022-01-23 20:00:00,35275,36488,35078,35809,8
1039,1039,2115,2115,2018-10-01 16:00:00,6505,6529,6482,6508,8
1040,1040,754,754,2017-11-20 12:00:00,8143,8248,8129,8219,273
1041,1041,5882,5882,2021-02-22 20:00:00,53821,54982,53088,53424,8
1042,1042,5610,5610,2020-12-22 00:00:00,22548,23048,22506,22927,8
1043,1043,2375,2375,2018-11-29 12:00:00,4173,4263,4137,4240,8
1044,1044,3383,3383,2019-07-22 16:00:00,10165,10346,10010,10268,168
1045,1045,3626,3626,2019-09-17 04:00:00,10155,10170,10109,10114,47
1046,1046,3076,3076,2019-05-10 12:00:00,6224,6370,6178,6318,8
1047,1047,7859,7859,2022-05-16 12:00:00,29817,29999,29039,29232,8
1048,1048,3309,3309,2019-07-04 08:00:00,11726,11786,11471,11736,162
1049,1049,6097,6097,2021-04-12 12:00:00,60386,60524,59603,59893,8
1050,1050,7701,7701,2022-04-11 00:00:00,42259,42374,41778,42214,8
1051,1051,2092,2092,2018-09-25 20:00:00,6328,6375,6315,6349,8
1052,1052,3408,3408,2019-07-28 20:00:00,9450,9546,9062,9465,100
1053,1053,7160,7160,2021-12-08 04:00:00,50213,50686,50126,50397,8
1054,1054,3458,3458,2019-08-08 04:00:00,11885,11922,11697,11841,143
1055,1055,5878,5878,2021-02-22 04:00:00,55832,56601,55382,55432,8
1056,1056,7570,7570,2022-03-10 16:00:00,39093,39683,38990,39607,8
1057,1057,6753,6753,2021-09-07 12:00:00,50933,51021,42952,47452,8
1058,1058,597,597,2017-10-13 16:00:00,5689,5728,5478,5613,386
1059,1059,5750,5750,2021-01-22 16:00:00,32386,33831,32102,33531,13619
1060,1060,362,362,2017-08-17 16:00:00,4268,4335,4179,4328,301
1061,1061,6541,6541,2021-07-21 04:00:00,30655,30901,30522,30800,8
1062,1062,4719,4719,2020-06-01 00:00:00,9437,9552,9407,9488,40
1063,1063,6549,6549,2021-07-22 12:00:00,32153,32556,31947,32316,8
1064,1064,6807,6807,2021-09-20 04:00:00,45599,45769,44436,44988,8
1065,1065,3029,3029,2019-04-30 16:00:00,5189,5196,5169,5179,8
1066,1066,4494,4494,2020-04-08 12:00:00,7227,7289,7156,7275,191
1067,1067,7973,7973,2022-06-10 00:00:00,29692,30290,29677,30026,8
1068,1068,7445,7445,2022-02-10 12:00:00,44830,45641,43166,45375,8
1069,1069,7721,7721,2022-04-14 08:00:00,41131,41169,40888,41111,8
1070,1070,2754,2754,2019-02-26 04:00:00,3753,3756,3705,3730,54
1071,1071,7156,7156,2021-12-07 12:00:00,50906,51922,50828,51334,8
1072,1072,3431,3431,2019-08-01 16:00:00,10010,10434,9967,10356,105
1073,1073,4783,4783,2020-06-15 16:00:00,9305,9433,9275,9426,125
1074,1074,3425,3425,2019-07-31 16:00:00,9929,10014,9900,9968,94
1075,1075,7824,7824,2022-05-08 20:00:00,34157,34431,33884,34103,8
1076,1076,6398,6398,2021-06-18 04:00:00,37887,38059,37357,37842,8
1077,1077,4599,4599,2020-05-04 00:00:00,8760,8785,8587,8641,197
1078,1078,7223,7223,2021-12-22 08:00:00,49244,49285,48486,48547,8
1079,1079,3910,3910,2019-11-21 12:00:00,7825,7825,7344,7536,111
1080,1080,7533,7533,2022-03-02 16:00:00,44206,44470,43500,43851,8
1081,1081,6321,6321,2021-06-01 16:00:00,35919,36436,35687,36273,8
1082,1082,1671,1671,2018-06-19 16:00:00,6647,6681,6626,6631,177
1083,1083,405,405,2017-08-29 16:00:00,4558,4614,4534,4597,324
1084,1084,6966,6966,2021-10-25 20:00:00,62522,63223,62499,63041,8
1085,1085,7350,7350,2022-01-20 04:00:00,41856,42109,41737,41918,8
1086,1086,943,943,2018-01-03 00:00:00,14816,15191,14706,15053,156
1087,1087,3726,3726,2019-10-09 20:00:00,8531,8578,8484,8527,126
1088,1088,2911,2911,2019-04-03 00:00:00,4922,5027,4821,4862,10
1089,1089,5528,5528,2020-12-02 20:00:00,19076,19277,19034,19171,8
1090,1090,6791,6791,2021-09-15 16:00:00,48011,48209,47808,47868,8
1091,1091,6969,6969,2021-10-26 08:00:00,62766,63016,62252,62433,8
1092,1092,5799,5799,2021-02-03 12:00:00,36226,37241,35988,37183,8
1093,1093,2755,2755,2019-02-26 08:00:00,3730,3748,3710,3729,37
1094,1094,3955,3955,2019-12-03 00:00:00,7319,7335,7227,7250,100
1095,1095,2494,2494,2018-12-27 12:00:00,3687,3717,3662,3690,8
1096,1096,398,398,2017-08-28 12:00:00,4292,4333,4287,4331,304
1097,1097,254,254,2017-07-21 16:00:00,2634,2650,2612,2625,116
1098,1098,3103,3103,2019-05-17 00:00:00,7838,7840,6536,7176,52
1099,1099,5169,5169,2020-09-13 20:00:00,10295,10318,10232,10257,8
1100,1100,2613,2613,2019-01-24 12:00:00,3508,3516,3489,3497,8
1101,1101,1430,1430,2018-04-24 12:00:00,9298,9338,9128,9279,311
1102,1102,7986,7986,2022-06-14 00:00:00,21696,22376,20781,21895,8
1103,1103,2304,2304,2018-11-14 00:00:00,6197,6215,6196,6210,8
1104,1104,3405,3405,2019-07-26 08:00:00,9735,9801,9699,9731,52
1105,1105,2667,2667,2019-02-06 04:00:00,3310,3319,3309,3312,8
1106,1106,5204,5204,2020-09-21 12:00:00,10543,10611,10285,10357,8
1107,1107,6882,6882,2021-10-06 08:00:00,50648,52782,50362,52701,8
1108,1108,6267,6267,2021-05-20 00:00:00,35814,39763,35582,39432,8
1109,1109,2965,2965,2019-04-16 00:00:00,4990,5004,4981,5000,8
1110,1110,236,236,2017-07-17 20:00:00,2170,2231,2143,2192,473
1111,1111,5224,5224,2020-09-24 20:00:00,10609,10773,10602,10693,8
1112,1112,7589,7589,2022-03-15 16:00:00,39127,39861,39044,39393,8
1113,1113,1862,1862,2018-08-02 12:00:00,7465,7525,7405,7508,222
1114,1114,7839,7839,2022-05-11 08:00:00,31361,32111,29026,29264,8
1115,1115,1624,1624,2018-06-07 20:00:00,7596,7628,7581,7626,191
1116,1116,3113,3113,2019-05-20 16:00:00,7786,7965,7629,7949,17
1117,1117,5247,5247,2020-09-30 12:00:00,10706,10772,10701,10765,8
1118,1118,4220,4220,2020-02-04 20:00:00,9117,9158,9074,9140,83
1119,1119,5827,5827,2021-02-10 00:00:00,46548,46788,45641,46023,8
1120,1120,7112,7112,2021-11-26 12:00:00,54274,54850,53945,54261,8
1121,1121,7604,7604,2022-03-18 04:00:00,40587,40846,40495,40636,8
1122,1122,6996,6996,2021-11-01 16:00:00,61007,61430,60321,60630,8
1123,1123,1425,1425,2018-04-23 16:00:00,8846,8860,8740,8858,226
1124,1124,3571,3571,2019-09-04 00:00:00,10532,10593,10410,10536,105
1125,1125,5683,5683,2021-01-07 20:00:00,39127,39951,38608,38841,8
1126,1126,5964,5964,2021-03-12 04:00:00,56664,57361,56267,56520,8
1127,1127,7254,7254,2021-12-29 08:00:00,47663,48028,46649,46797,8
1128,1128,4378,4378,2020-03-12 04:00:00,7562,7589,7252,7312,86
1129,1129,5650,5650,2020-12-30 12:00:00,27820,28259,27738,28118,8
1130,1130,5194,5194,2020-09-18 00:00:00,10888,10918,10867,10884,8
1131,1131,6043,6043,2021-03-30 20:00:00,58620,59022,58541,59022,8
1132,1132,3759,3759,2019-10-17 08:00:00,7988,8053,7963,7989,75
1133,1133,6342,6342,2021-06-07 00:00:00,36255,36750,36143,36221,8
1134,1134,5232,5232,2020-09-28 00:00:00,10869,10929,10848,10875,8
1135,1135,3766,3766,2019-10-18 12:00:00,7870,7897,7843,7869,66
1136,1136,759,759,2017-11-21 08:00:00,8193,8259,8156,8205,254
1137,1137,7276,7276,2022-01-04 04:00:00,46045,46626,45999,46447,8
1138,1138,519,519,2017-09-26 16:00:00,3908,3923,3901,3908,216
1139,1139,6640,6640,2021-08-12 08:00:00,45201,45616,44250,44565,8
1140,1140,3397,3397,2019-07-25 00:00:00,10061,10125,9994,10011,80
1141,1141,6367,6367,2021-06-11 04:00:00,37003,37351,36376,36987,8
1142,1142,5989,5989,2021-03-18 04:00:00,58775,59125,57925,57959,8
1143,1143,4369,4369,2020-03-10 16:00:00,7788,7977,7748,7942,113
1144,1144,3687,3687,2019-10-01 08:00:00,8337,8392,8255,8281,118
1145,1145,119,119,2017-06-20 04:00:00,2598,2627,2595,2603,452
1146,1146,5151,5151,2020-09-09 00:00:00,10096,10117,9965,10055,8
1147,1147,6185,6185,2021-04-30 20:00:00,56778,57142,56687,57010,2
1148,1148,2158,2158,2018-10-10 20:00:00,6525,6562,6428,6453,8
1149,1149,4515,4515,2020-04-14 00:00:00,6790,6877,6767,6842,141
1150,1150,1314,1314,2018-03-28 04:00:00,7751,7867,7734,7830,255
1151,1151,2206,2206,2018-10-22 20:00:00,6353,6355,6344,6351,8
1152,1152,7928,7928,2022-05-31 16:00:00,32208,32229,31502,31715,8
1153,1153,1192,1192,2018-02-28 04:00:00,10847,11008,10440,10445,277
1154,1154,1068,1068,2018-01-31 04:00:00,9809,10221,9661,10108,8
1155,1155,441,441,2017-09-07 12:00:00,4649,4690,4625,4630,539
1156,1156,4945,4945,2020-07-22 16:00:00,9285,9332,9282,9322,8
1157,1157,6903,6903,2021-10-11 16:00:00,57225,57763,56745,57283,8
1158,1158,2873,2873,2019-03-25 16:00:00,3900,3901,3804,3832,8
1159,1159,6859,6859,2021-09-30 16:00:00,42882,44048,42876,43372,8
1160,1160,1923,1923,2018-08-16 16:00:00,6339,6401,6193,6195,8
1161,1161,1318,1318,2018-03-28 20:00:00,7824,7924,7768,7869,259
1162,1162,4145,4145,2020-01-17 08:00:00,8859,8951,8739,8744,92
1163,1163,2015,2015,2018-09-07 00:00:00,6425,6472,6417,6425,8
1164,1164,5460,5460,2020-11-17 20:00:00,17669,17823,17459,17699,8
1165,1165,7365,7365,2022-01-24 12:00:00,33071,34503,32925,34405,8
1166,1166,7335,7335,2022-01-17 16:00:00,42186,42338,41842,42055,8
1167,1167,5120,5120,2020-09-01 20:00:00,11965,12005,11821,11847,8
1168,1168,2889,2889,2019-03-28 08:00:00,3952,3955,3940,3947,8
1169,1169,6354,6354,2021-06-09 00:00:00,32870,33191,32382,32948,8
1170,1170,2390,2390,2018-12-03 20:00:00,3769,3822,3743,3790,8
1171,1171,7888,7888,2022-05-23 04:00:00,30055,30664,30041,30274,8
1172,1172,2301,2301,2018-11-13 12:00:00,6228,6248,6218,6246,8
1173,1173,7007,7007,2021-11-03 12:00:00,62461,62640,61563,62101,8
1174,1174,3979,3979,2019-12-09 00:00:00,7481,7482,7418,7449,35
1175,1175,5587,5587,2020-12-16 08:00:00,19461,19868,19412,19750,8
1176,1176,6759,6759,2021-09-08 12:00:00,46220,46761,45634,46383,8
1177,1177,6785,6785,2021-09-14 16:00:00,46544,46907,46281,46758,8
1178,1178,3943,3943,2019-11-29 00:00:00,7424,7464,7392,7423,74
1179,1179,3555,3555,2019-08-30 08:00:00,9462,9564,9448,9528,8
1180,1180,4466,4466,2020-04-01 20:00:00,6294,6704,6293,6586,268
1181,1181,650,650,2017-10-26 12:00:00,5942,5984,5884,5939,395
1182,1182,5875,5875,2021-02-19 20:00:00,55326,56284,55302,55591,2
1183,1183,4520,4520,2020-04-14 20:00:00,6816,6860,6762,6786,146
1184,1184,1976,1976,2018-08-29 12:00:00,7031,7047,6851,6933,8
1185,1185,5336,5336,2020-10-20 20:00:00,11884,11975,11866,11975,8
1186,1186,4919,4919,2020-07-16 08:00:00,9053,9053,8977,9015,8
1187,1187,3407,3407,2019-07-26 16:00:00,9752,9832,9700,9774,59
